3380207,00:00:00,ASCENT,0,,,,,-7.58,78.75,17049.53,-46.62,0.0,-0.564,-0.028,-0.365,22.38,-8.38,11.60
3381207,00:00:00,ASCENT,0,,,,,-7.59,78.74,17050.28,-46.56,0.0,-0.778,-0.023,-0.475,-27.81,-3.18,-3.98
3382207,00:00:00,ASCENT,0,,,,,-7.60,78.64,17056.81,-46.56,0.0,-0.987,-0.049,-0.610,25.90,11.91,30.52
3383207,00:00:00,ASCENT,0,,,,,-7.60,78.58,17060.94,-46.50,0.0,-1.000,0.022,-0.556,38.46,2.71,8.20
3384207,00:00:00,ASCENT,0,,,,,-7.60,78.49,17066.92,-46.50,0.0,-0.790,-0.018,-0.466,-85.51,23.37,-62.46
3385207,00:00:00,ASCENT,0,,,,,-7.61,78.34,17076.46,-46.44,0.0,-0.748,-0.028,-0.453,-10.77,4.44,0.31
3386207,00:00:00,ASCENT,0,,,,,-7.62,78.29,17080.20,-46.44,0.0,-0.656,0.006,-0.362,-20.21,3.80,-36.64
3387207,00:00:00,ASCENT,0,,,,,-7.62,78.25,17082.61,-46.50,0.0,-0.983,0.002,-0.614,-122.08,4.97,-88.23
3388207,00:00:00,ASCENT,0,,,,,-7.63,78.17,17087.69,-46.44,0.0,-0.848,-0.045,-0.526,1.40,7.13,12.02
3389207,00:00:00,ASCENT,0,,,,,-7.63,78.08,17093.93,-46.44,0.0,-0.822,-0.003,-0.474,22.16,-8.08,-1.62
3390207,00:00:00,ASCENT,0,,,,,-7.64,77.97,17101.52,-46.44,0.0,-0.873,0.047,-0.478,-78.04,18.60,-80.43
3391207,00:00:00,ASCENT,0,,,,,-7.64,77.93,17104.22,-46.44,0.0,-0.854,-0.048,-0.541,-60.25,10.35,-31.31
3392207,00:00:00,ASCENT,0,,,,,-7.65,77.84,17110.07,-46.38,0.0,-0.820,-0.008,-0.459,58.50,11.93,38.18
3393207,00:00:00,ASCENT,0,,,,,-7.66,77.76,17115.40,-46.38,0.0,-0.755,0.020,-0.447,-35.87,-4.73,-54.46
3394207,00:00:00,ASCENT,0,,,,,-7.66,77.67,17121.34,-46.38,0.0,-0.878,-0.008,-0.546,-124.98,10.91,-79.05
3395207,00:00:00,ASCENT,0,,,,,-7.68,77.57,17127.64,-46.38,0.0,-0.885,-0.033,-0.495,48.74,13.66,52.51
